Year,Typhoon Number,Typhoon Name,Cyclogenesis Start,Cyclogenesis End,Typhoon Start,Typhoon End,Cyclolysis Start,Cyclolysis End
2014,201406,MITAG,2014-06-09 00:00:00,2014-06-11 00:00:00,2014-06-11 06:00:00,2014-06-12 00:00:00,,
2014,201407,HAGIBIS,2014-06-13 00:00:00,2014-06-14 00:00:00,2014-06-14 06:00:00,2014-06-17 12:00:00,2014-06-17 18:00:00,2014-06-23 00:00:00
2014,201408,NEOGURI,2014-07-02 12:00:00,2014-07-03 18:00:00,2014-07-04 00:00:00,2014-07-11 00:00:00,2014-07-11 06:00:00,2014-07-13 06:00:00
2014,201409,RAMMASUN,2014-07-09 06:00:00,2014-07-12 06:00:00,2014-07-12 12:00:00,2014-07-19 18:00:00,2014-07-20 00:00:00,2014-07-20 00:00:00
2014,201410,MATMO,2014-07-16 06:00:00,2014-07-17 12:00:00,2014-07-17 18:00:00,2014-07-25 06:00:00,2014-07-25 12:00:00,2014-07-26 00:00:00
2014,201411,HALONG,2014-07-27 18:00:00,2014-07-29 00:00:00,2014-07-29 06:00:00,2014-08-11 00:00:00,2014-08-11 06:00:00,2014-08-15 00:00:00
2014,201412,NAKRI,2014-07-28 06:00:00,2014-07-29 12:00:00,2014-07-29 18:00:00,2014-08-03 06:00:00,2014-08-03 12:00:00,2014-08-04 00:00:00
2014,201413,GENEVIEVE,2014-08-07 00:00:00,2014-08-07 06:00:00,2014-08-07 12:00:00,2014-08-12 06:00:00,2014-08-12 12:00:00,2014-08-14 06:00:00
2014,201414,FENGSHEN,2014-09-05 12:00:00,2014-09-06 18:00:00,2014-09-07 00:00:00,2014-09-10 18:00:00,2014-09-11 00:00:00,2014-09-11 00:00:00
2014,201415,KALMAEGI,2014-09-11 18:00:00,2014-09-12 06:00:00,2014-09-12 12:00:00,2014-09-17 12:00:00,2014-09-17 18:00:00,2014-09-17 18:00:00
2014,201416,FUNG-WONG,2014-09-17 00:00:00,2014-09-17 12:00:00,2014-09-17 18:00:00,2014-09-24 00:00:00,2014-09-24 06:00:00,2014-09-25 00:00:00
2014,201417,KAMMURI,2014-09-23 12:00:00,2014-09-24 12:00:00,2014-09-24 18:00:00,2014-09-30 06:00:00,2014-09-30 12:00:00,2014-10-01 18:00:00
2014,201418,PHANFONE,2014-09-28 06:00:00,2014-09-29 06:00:00,2014-09-29 12:00:00,2014-10-06 12:00:00,2014-10-06 18:00:00,2014-10-08 00:00:00
2014,201419,VONGFONG,2014-10-02 12:00:00,2014-10-03 18:00:00,2014-10-04 00:00:00,2014-10-14 00:00:00,2014-10-14 06:00:00,2014-10-16 12:00:00
2014,201420,NURI,2014-10-30 00:00:00,2014-10-31 00:00:00,2014-10-31 06:00:00,2014-11-06 18:00:00,2014-11-07 00:00:00,2014-11-07 06:00:00
2014,201421,SINLAKU,2014-11-26 00:00:00,2014-11-28 00:00:00,2014-11-28 06:00:00,2014-11-30 06:00:00,,
2014,201422,HAGUPIT,2014-11-30 12:00:00,2014-12-01 00:00:00,2014-12-01 06:00:00,2014-12-11 06:00:00,2014-12-11 12:00:00,2014-12-12 06:00:00
2014,201423,JANGMI,2014-12-28 00:00:00,2014-12-28 12:00:00,2014-12-28 18:00:00,2014-12-30 12:00:00,2014-12-30 18:00:00,2015-01-01 12:00:00
2015,201501,MEKKHALA,2015-01-13 00:00:00,2015-01-13 12:00:00,2015-01-13 18:00:00,2015-01-18 18:00:00,2015-01-19 00:00:00,2015-01-20 18:00:00
2015,201502,HIGOS,2015-02-06 12:00:00,2015-02-07 18:00:00,2015-02-08 00:00:00,2015-02-11 12:00:00,2015-02-11 18:00:00,2015-02-12 12:00:00
2015,201503,BAVI,2015-03-10 06:00:00,2015-03-11 06:00:00,2015-03-11 12:00:00,2015-03-17 12:00:00,2015-03-17 18:00:00,2015-03-21 12:00:00
2015,201504,MAYSAK,2015-03-26 12:00:00,2015-03-27 18:00:00,2015-03-28 00:00:00,2015-04-05 06:00:00,2015-04-05 12:00:00,2015-04-07 00:00:00
2015,201505,HAISHEN,2015-04-02 18:00:00,2015-04-04 06:00:00,2015-04-04 12:00:00,2015-04-05 12:00:00,2015-04-05 18:00:00,2015-04-06 00:00:00
2015,201506,NOUL,2015-05-02 06:00:00,2015-05-03 18:00:00,2015-05-04 00:00:00,2015-05-12 06:00:00,2015-05-12 12:00:00,2015-05-16 00:00:00
2015,201507,DOLPHIN,2015-05-06 12:00:00,2015-05-09 12:00:00,2015-05-09 18:00:00,2015-05-21 00:00:00,2015-05-21 06:00:00,2015-05-24 06:00:00
2015,201508,KUJIRA,2015-06-19 18:00:00,2015-06-21 00:00:00,2015-06-21 06:00:00,2015-06-24 18:00:00,2015-06-25 00:00:00,2015-06-25 00:00:00
2015,201509,CHAN-HOM,2015-06-29 06:00:00,2015-06-30 12:00:00,2015-06-30 18:00:00,2015-07-13 00:00:00,,
2015,201510,LINFA,2015-07-01 18:00:00,2015-07-02 12:00:00,2015-07-02 18:00:00,2015-07-10 00:00:00,,
2015,201511,NANGKA,2015-07-02 18:00:00,2015-07-03 18:00:00,2015-07-04 00:00:00,2015-07-17 12:00:00,2015-07-17 18:00:00,2015-07-18 06:00:00
2015,201512,HALOLA,2015-07-12 18:00:00,2015-07-13 00:00:00,2015-07-13 06:00:00,2015-07-26 12:00:00,,
2015,201513,SOUDELOR,2015-07-29 18:00:00,2015-08-01 06:00:00,2015-08-01 12:00:00,2015-08-11 12:00:00,2015-08-11 18:00:00,2015-08-12 00:00:00
2015,201514,MOLAVE,2015-08-06 00:00:00,2015-08-07 06:00:00,2015-08-07 12:00:00,2015-08-14 00:00:00,2015-08-14 06:00:00,2015-08-18 00:00:00
2015,201515,GONI,2015-08-13 18:00:00,2015-08-14 18:00:00,2015-08-15 00:00:00,2015-08-25 12:00:00,2015-08-25 18:00:00,2015-08-30 06:00:00
2015,201516,ATSANI,2015-08-14 00:00:00,2015-08-14 18:00:00,2015-08-15 00:00:00,2015-08-25 06:00:00,2015-08-25 12:00:00,2015-08-29 06:00:00
2015,201517,KILO,2015-09-01 18:00:00,2015-09-02 00:00:00,2015-09-02 06:00:00,2015-09-11 12:00:00,2015-09-11 18:00:00,2015-09-13 00:00:00
2015,201518,ETAU,2015-09-06 00:00:00,2015-09-07 12:00:00,2015-09-07 18:00:00,2015-09-09 06:00:00,2015-09-09 12:00:00,2015-09-11 12:00:00
2015,201519,VAMCO,2015-09-13 00:00:00,2015-09-13 18:00:00,2015-09-14 00:00:00,2015-09-15 00:00:00,2015-09-15 06:00:00,2015-09-15 06:00:00
2015,201520,KROVANH,2015-09-13 18:00:00,2015-09-15 18:00:00,2015-09-16 00:00:00,2015-09-21 12:00:00,2015-09-21 18:00:00,2015-09-26 06:00:00
2015,201521,DUJUAN,2015-09-19 18:00:00,2015-09-22 12:00:00,2015-09-22 18:00:00,2015-09-29 12:00:00,2015-09-29 18:00:00,2015-09-30 06:00:00
2015,201522,MUJIGAE,2015-09-30 18:00:00,2015-10-01 12:00:00,2015-10-01 18:00:00,2015-10-05 00:00:00,,
2015,201523,CHOI-WAN,2015-10-01 06:00:00,2015-10-02 06:00:00,2015-10-02 12:00:00,2015-10-07 18:00:00,2015-10-08 00:00:00,2015-10-11 18:00:00
2015,201524,KOPPU,2015-10-12 00:00:00,2015-10-13 12:00:00,2015-10-13 18:00:00,2015-10-21 06:00:00,,
2015,201525,CHAMPI,2015-10-13 00:00:00,2015-10-14 00:00:00,2015-10-14 06:00:00,2015-10-25 12:00:00,2015-10-25 18:00:00,2015-10-26 18:00:00
2015,201526,IN-FA,2015-11-16 18:00:00,2015-11-17 12:00:00,2015-11-17 18:00:00,2015-11-27 00:00:00,2015-11-27 06:00:00,2015-11-27 06:00:00
2015,201527,MELOR,2015-12-10 00:00:00,2015-12-11 06:00:00,2015-12-11 12:00:00,2015-12-17 00:00:00,,
2016,201601,NEPARTAK,2016-07-02 12:00:00,2016-07-03 00:00:00,2016-07-03 06:00:00,2016-07-09 06:00:00,2016-07-09 12:00:00,2016-07-10 00:00:00
2016,201602,LUPIT,2016-07-22 18:00:00,2016-07-23 18:00:00,2016-07-24 00:00:00,2016-07-24 18:00:00,2016-07-25 00:00:00,2016-07-26 06:00:00
2016,201603,MIRINAE,2016-07-25 12:00:00,2016-07-26 06:00:00,2016-07-26 12:00:00,2016-07-28 06:00:00,2016-07-28 12:00:00,2016-07-28 12:00:00
2016,201604,NIDA,2016-07-29 12:00:00,2016-07-30 06:00:00,2016-07-30 12:00:00,2016-08-02 12:00:00,2016-08-02 18:00:00,2016-08-03 00:00:00
2016,201605,OMAIS,2016-08-02 12:00:00,2016-08-04 00:00:00,2016-08-04 06:00:00,2016-08-09 18:00:00,2016-08-10 00:00:00,2016-08-12 06:00:00
2016,201606,CONSON,2016-08-07 12:00:00,2016-08-09 00:00:00,2016-08-09 06:00:00,2016-08-15 00:00:00,2016-08-15 06:00:00,2016-08-16 12:00:00
2016,201607,CHANTHU,2016-08-12 00:00:00,2016-08-13 18:00:00,2016-08-14 00:00:00,2016-08-17 18:00:00,2016-08-18 00:00:00,2016-08-18 18:00:00
2016,201608,DIANMU,2016-08-15 06:00:00,2016-08-17 18:00:00,2016-08-18 00:00:00,2016-08-19 12:00:00,2016-08-19 18:00:00,2016-08-19 18:00:00
2016,201609,MINDULLE,2016-08-17 00:00:00,2016-08-19 06:00:00,2016-08-19 12:00:00,2016-08-23 03:00:00,,
2016,201610,LIONROCK,2016-08-17 00:00:00,2016-08-21 12:00:00,2016-08-21 18:00:00,2016-08-30 15:00:00,2016-08-30 18:00:00,2016-08-30 18:00:00
2016,201611,KOMPASU,2016-08-18 12:00:00,2016-08-20 00:00:00,2016-08-20 06:00:00,2016-08-21 18:00:00,2016-08-22 00:00:00,2016-08-22 06:00:00
2016,201612,NAMTHEUN,2016-08-31 00:00:00,2016-09-01 00:00:00,2016-09-01 06:00:00,2016-09-04 18:00:00,2016-09-04 21:00:00,2016-09-05 12:00:00
2016,201613,MALOU,2016-09-05 12:00:00,2016-09-06 06:00:00,2016-09-06 12:00:00,2016-09-07 00:00:00,2016-09-07 06:00:00,2016-09-07 06:00:00
2016,201614,MERANTI,2016-09-09 12:00:00,2016-09-10 06:00:00,2016-09-10 12:00:00,2016-09-15 12:00:00,2016-09-15 18:00:00,2016-09-17 12:00:00
2016,201615,RAI,2016-09-11 06:00:00,2016-09-12 18:00:00,2016-09-13 00:00:00,2016-09-13 06:00:00,2016-09-13 12:00:00,2016-09-13 18:00:00
2016,201616,MALAKAS,2016-09-11 18:00:00,2016-09-12 18:00:00,2016-09-13 00:00:00,2016-09-20 12:00:00,,
2016,201617,MEGI,2016-09-22 18:00:00,2016-09-23 18:00:00,2016-09-24 00:00:00,2016-09-28 12:00:00,2016-09-28 18:00:00,2016-09-29 06:00:00
2016,201618,CHABA,2016-09-24 18:00:00,2016-09-29 06:00:00,2016-09-29 12:00:00,2016-10-05 12:00:00,2016-10-05 18:00:00,2016-10-07 18:00:00
2016,201619,AERE,2016-10-04 12:00:00,2016-10-05 18:00:00,2016-10-06 00:00:00,2016-10-10 00:00:00,,
2016,201620,SONGDA,2016-10-03 18:00:00,2016-10-08 12:00:00,2016-10-08 18:00:00,2016-10-13 06:00:00,2016-10-13 12:00:00,2016-10-13 18:00:00
2016,201621,SARIKA,2016-10-13 00:00:00,2016-10-13 18:00:00,2016-10-14 00:00:00,2016-10-19 06:00:00,2016-10-19 12:00:00,2016-10-19 18:00:00
2016,201622,HAIMA,2016-10-14 12:00:00,2016-10-15 00:00:00,2016-10-15 06:00:00,2016-10-21 18:00:00,2016-10-22 00:00:00,2016-10-26 06:00:00
2016,201623,MEARI,2016-10-30 18:00:00,2016-11-03 00:00:00,2016-11-03 06:00:00,2016-11-07 06:00:00,2016-11-07 12:00:00,2016-11-09 18:00:00
2016,201624,MA-ON,2016-11-08 18:00:00,2016-11-10 00:00:00,2016-11-10 06:00:00,2016-11-12 00:00:00,2016-11-12 06:00:00,2016-11-13 00:00:00
2016,201625,TOKAGE,2016-11-24 00:00:00,2016-11-25 12:00:00,2016-11-25 18:00:00,2016-11-28 00:00:00,,
2016,201626,NOCK-TEN,2016-12-20 12:00:00,2016-12-21 18:00:00,2016-12-22 00:00:00,2016-12-27 18:00:00,2016-12-28 00:00:00,2016-12-28 12:00:00
2017,201701,MUIFA,2017-04-22 18:00:00,2017-04-25 18:00:00,2017-04-26 00:00:00,2017-04-27 06:00:00,2017-04-27 12:00:00,2017-04-29 06:00:00
2017,201702,MERBOK,2017-06-10 00:00:00,2017-06-11 00:00:00,2017-06-11 06:00:00,2017-06-13 00:00:00,2017-06-13 06:00:00,2017-06-13 06:00:00
2017,201703,NANMADOL,2017-07-01 06:00:00,2017-07-02 00:00:00,2017-07-02 06:00:00,2017-07-05 00:00:00,2017-07-05 06:00:00,2017-07-08 12:00:00
2017,201704,TALAS,2017-07-14 00:00:00,2017-07-15 06:00:00,2017-07-15 12:00:00,2017-07-17 12:00:00,2017-07-17 18:00:00,2017-07-17 18:00:00
2017,201705,NORU,2017-07-19 06:00:00,2017-07-20 12:00:00,2017-07-20 18:00:00,2017-08-08 12:00:00,2017-08-08 18:00:00,2017-08-09 06:00:00
2017,201706,KULAP,2017-07-20 00:00:00,2017-07-21 06:00:00,2017-07-21 12:00:00,2017-07-25 18:00:00,2017-07-26 00:00:00,2017-07-28 00:00:00
2017,201707,ROKE,2017-07-21 06:00:00,2017-07-22 06:00:00,2017-07-22 12:00:00,2017-07-23 06:00:00,2017-07-23 12:00:00,2017-07-23 12:00:00
2017,201708,SONCA,2017-07-21 00:00:00,2017-07-23 00:00:00,2017-07-23 06:00:00,2017-07-25 12:00:00,2017-07-25 18:00:00,2017-07-29 12:00:00
2017,201709,NESAT,2017-07-25 06:00:00,2017-07-25 18:00:00,2017-07-26 00:00:00,2017-07-30 12:00:00,2017-07-30 18:00:00,2017-07-30 18:00:00
2017,201710,HAITANG,2017-07-27 12:00:00,2017-07-28 18:00:00,2017-07-29 00:00:00,2017-07-31 06:00:00,2017-07-31 12:00:00,2017-08-02 18:00:00
2017,201711,NALGAE,2017-07-31 06:00:00,2017-08-02 00:00:00,2017-08-02 06:00:00,2017-08-05 18:00:00,2017-08-06 00:00:00,2017-08-09 06:00:00
2017,201712,BANYAN,2017-08-10 18:00:00,2017-08-11 12:00:00,2017-08-11 18:00:00,2017-08-17 06:00:00,2017-08-17 12:00:00,2017-08-18 00:00:00
2017,201713,HATO,2017-08-19 12:00:00,2017-08-20 12:00:00,2017-08-20 18:00:00,2017-08-24 12:00:00,2017-08-24 18:00:00,2017-08-25 00:00:00
2017,201714,PAKHAR,2017-08-24 00:00:00,2017-08-24 18:00:00,2017-08-25 00:00:00,2017-08-27 18:00:00,2017-08-28 00:00:00,2017-08-28 00:00:00
2017,201715,SANVU,2017-08-26 18:00:00,2017-08-28 06:00:00,2017-08-28 12:00:00,2017-09-03 12:00:00,2017-09-03 18:00:00,2017-09-06 12:00:00
2017,201716,MAWAR,2017-08-30 06:00:00,2017-08-31 18:00:00,2017-09-01 00:00:00,2017-09-04 00:00:00,2017-09-04 06:00:00,2017-09-04 06:00:00
2017,201717,GUCHOL,2017-09-03 12:00:00,2017-09-05 18:00:00,2017-09-06 00:00:00,2017-09-06 18:00:00,2017-09-07 00:00:00,2017-09-07 12:00:00
2017,201718,TALIM,2017-09-08 12:00:00,2017-09-09 12:00:00,2017-09-09 18:00:00,2017-09-17 18:00:00,2017-09-18 00:00:00,2017-09-22 18:00:00
2017,201719,DOKSURI,2017-09-10 00:00:00,2017-09-12 12:00:00,2017-09-12 18:00:00,2017-09-16 00:00:00,,
2017,201720,KHANUN,2017-10-11 00:00:00,2017-10-12 12:00:00,2017-10-12 18:00:00,2017-10-16 00:00:00,2017-10-16 06:00:00,2017-10-16 06:00:00
2017,201721,LAN,2017-10-15 06:00:00,2017-10-15 18:00:00,2017-10-16 00:00:00,2017-10-23 00:00:00,2017-10-23 06:00:00,2017-10-23 18:00:00
2017,201722,SAOLA,2017-10-22 06:00:00,2017-10-24 12:00:00,2017-10-24 18:00:00,2017-10-29 12:00:00,,
2017,201723,DAMREY,2017-10-31 00:00:00,2017-11-02 00:00:00,2017-11-02 06:00:00,2017-11-04 18:00:00,,
2017,201724,HAIKUI,2017-11-07 12:00:00,2017-11-10 00:00:00,2017-11-10 06:00:00,2017-11-12 06:00:00,2017-11-12 12:00:00,2017-11-13 00:00:00
2017,201725,KIROGI,2017-11-16 12:00:00,2017-11-18 00:00:00,2017-11-18 06:00:00,2017-11-19 00:00:00,2017-11-19 06:00:00,2017-11-19 06:00:00
2017,201726,KAI-TAK,2017-12-13 18:00:00,2017-12-14 00:00:00,2017-12-14 06:00:00,2017-12-21 12:00:00,2017-12-21 18:00:00,2017-12-23 18:00:00
2017,201727,TEMBIN,2017-12-20 00:00:00,2017-12-20 18:00:00,2017-12-21 00:00:00,2017-12-25 12:00:00,2017-12-25 18:00:00,2017-12-26 06:00:00
2018,201801,BOLAVEN,2017-12-29 18:00:00,2018-01-03 00:00:00,2018-01-03 06:00:00,2018-01-04 00:00:00,2018-01-04 06:00:00,2018-01-04 06:00:00
2018,201802,SANBA,2018-02-08 00:00:00,2018-02-11 06:00:00,2018-02-11 12:00:00,2018-02-13 06:00:00,2018-02-13 12:00:00,2018-02-16 06:00:00
2018,201803,JELAWAT,2018-03-24 18:00:00,2018-03-25 06:00:00,2018-03-25 12:00:00,2018-04-01 00:00:00,2018-04-01 06:00:00,2018-04-01 06:00:00
2018,201804,EWINIAR,2018-06-02 18:00:00,2018-06-05 00:00:00,2018-06-05 06:00:00,2018-06-08 18:00:00,2018-06-09 00:00:00,2018-06-11 06:00:00
2018,201805,MALIKSI,2018-06-03 18:00:00,2018-06-07 18:00:00,2018-06-08 00:00:00,2018-06-11 18:00:00,2018-06-12 00:00:00,2018-06-12 18:00:00
2018,201806,GAEMI,2018-06-13 12:00:00,2018-06-15 00:00:00,2018-06-15 06:00:00,2018-06-17 00:00:00,2018-06-17 06:00:00,2018-06-21 12:00:00
2018,201807,PRAPIROON,2018-06-28 00:00:00,2018-06-29 00:00:00,2018-06-29 06:00:00,2018-07-04 06:00:00,2018-07-04 12:00:00,2018-07-05 06:00:00
2018,201808,MARIA,2018-07-03 00:00:00,2018-07-04 12:00:00,2018-07-04 18:00:00,2018-07-11 18:00:00,2018-07-12 00:00:00,2018-07-12 18:00:00
2018,201809,SON-TINH,2018-07-16 00:00:00,2018-07-17 00:00:00,2018-07-17 06:00:00,2018-07-19 00:00:00,2018-07-19 06:00:00,2018-07-24 18:00:00
2018,201810,AMPIL,2018-07-17 12:00:00,2018-07-18 12:00:00,2018-07-18 18:00:00,2018-07-23 12:00:00,2018-07-23 18:00:00,2018-07-26 06:00:00
2018,201811,WUKONG,2018-07-22 00:00:00,2018-07-23 12:00:00,2018-07-23 18:00:00,2018-07-27 00:00:00,2018-07-27 06:00:00,2018-07-27 12:00:00
2018,201812,JONGDARI,2018-07-23 18:00:00,2018-07-24 12:00:00,2018-07-24 18:00:00,2018-08-03 00:00:00,2018-08-03 06:00:00,2018-08-04 12:00:00
2018,201813,SHANSHAN,2018-08-02 06:00:00,2018-08-03 00:00:00,2018-08-03 06:00:00,2018-08-10 06:00:00,2018-08-10 12:00:00,2018-08-11 06:00:00
2018,201814,YAGI,2018-08-06 00:00:00,2018-08-08 00:00:00,2018-08-08 06:00:00,2018-08-13 00:00:00,2018-08-13 06:00:00,2018-08-16 00:00:00
2018,201815,LEEPI,2018-08-10 12:00:00,2018-08-11 12:00:00,2018-08-11 18:00:00,2018-08-15 00:00:00,2018-08-15 06:00:00,2018-08-15 12:00:00
2018,201816,BEBINCA,2018-08-09 18:00:00,2018-08-13 00:00:00,2018-08-13 06:00:00,2018-08-17 06:00:00,2018-08-17 12:00:00,2018-08-17 18:00:00
2018,201817,HECTOR,2018-08-13 12:00:00,2018-08-13 18:00:00,2018-08-14 00:00:00,2018-08-15 12:00:00,2018-08-15 18:00:00,2018-08-16 18:00:00
2018,201818,RUMBIA,2018-08-14 00:00:00,2018-08-15 06:00:00,2018-08-15 12:00:00,2018-08-18 00:00:00,2018-08-18 06:00:00,2018-08-19 12:00:00
2018,201819,SOULIK,2018-08-15 06:00:00,2018-08-16 00:00:00,2018-08-16 06:00:00,2018-08-24 18:00:00,2018-08-25 00:00:00,2018-08-30 06:00:00
2018,201820,CIMARON,2018-08-16 12:00:00,2018-08-18 12:00:00,2018-08-18 18:00:00,2018-08-24 12:00:00,,
2018,201821,JEBI,2018-08-26 18:00:00,2018-08-27 18:00:00,2018-08-28 00:00:00,2018-09-05 00:00:00,2018-09-05 06:00:00,2018-09-07 06:00:00
2018,201822,MANGKHUT,2018-09-06 12:00:00,2018-09-07 12:00:00,2018-09-07 18:00:00,2018-09-17 06:00:00,2018-09-17 12:00:00,2018-09-17 18:00:00
2018,201823,BARIJAT,2018-09-08 06:00:00,2018-09-11 00:00:00,2018-09-11 06:00:00,2018-09-13 06:00:00,,
2018,201824,TRAMI,2018-09-20 06:00:00,2018-09-21 06:00:00,2018-09-21 12:00:00,2018-10-01 00:00:00,2018-10-01 06:00:00,2018-10-03 18:00:00
2018,201825,KONG-REY,2018-09-28 00:00:00,2018-09-29 06:00:00,2018-09-29 12:00:00,2018-10-06 12:00:00,2018-10-06 18:00:00,2018-10-07 12:00:00
2018,201826,YUTU,2018-10-20 18:00:00,2018-10-22 00:00:00,2018-10-22 06:00:00,2018-11-02 06:00:00,2018-11-02 12:00:00,2018-11-03 00:00:00
2018,201827,TORAJI,2018-11-16 18:00:00,2018-11-17 06:00:00,2018-11-17 12:00:00,2018-11-18 00:00:00,2018-11-18 06:00:00,2018-11-18 12:00:00
2018,201828,MAN-YI,2018-11-20 12:00:00,2018-11-20 18:00:00,2018-11-21 00:00:00,2018-11-27 06:00:00,2018-11-27 12:00:00,2018-11-30 12:00:00
2018,201829,USAGI,2018-11-13 00:00:00,2018-11-22 00:00:00,2018-11-22 06:00:00,2018-11-26 00:00:00,2018-11-26 06:00:00,2018-11-26 18:00:00
2019,201901,PABUK,2018-12-31 06:00:00,2019-01-01 06:00:00,2019-01-01 12:00:00,2019-01-04 18:00:00,,
2019,201902,WUTIP,2019-02-18 12:00:00,2019-02-19 18:00:00,2019-02-20 00:00:00,2019-02-28 06:00:00,2019-02-28 12:00:00,2019-03-02 06:00:00
2019,201903,SEPAT,2019-06-24 12:00:00,2019-06-27 12:00:00,2019-06-27 18:00:00,2019-06-28 06:00:00,2019-06-28 12:00:00,2019-07-02 12:00:00
2019,201904,MUN,2019-07-01 18:00:00,2019-07-02 06:00:00,2019-07-02 12:00:00,2019-07-04 06:00:00,2019-07-04 12:00:00,2019-07-04 18:00:00
2019,201905,DANAS,2019-07-14 00:00:00,2019-07-16 06:00:00,2019-07-16 12:00:00,2019-07-20 18:00:00,2019-07-21 00:00:00,2019-07-23 06:00:00
2019,201906,NARI,2019-07-24 00:00:00,2019-07-25 18:00:00,2019-07-26 00:00:00,2019-07-27 06:00:00,2019-07-27 12:00:00,2019-07-29 12:00:00
2019,201907,WIPHA,2019-07-30 00:00:00,2019-07-30 18:00:00,2019-07-31 00:00:00,2019-08-03 12:00:00,2019-08-03 18:00:00,2019-08-04 06:00:00
2019,201908,FRANCISCO,2019-08-01 00:00:00,2019-08-02 12:00:00,2019-08-02 18:00:00,2019-08-07 00:00:00,2019-08-07 06:00:00,2019-08-11 06:00:00
2019,201909,LEKIMA,2019-08-02 06:00:00,2019-08-04 06:00:00,2019-08-04 12:00:00,2019-08-12 18:00:00,2019-08-13 00:00:00,2019-08-14 18:00:00
2019,201910,KROSA,2019-08-05 00:00:00,2019-08-06 06:00:00,2019-08-06 12:00:00,2019-08-16 12:00:00,2019-08-16 18:00:00,2019-08-17 12:00:00
2019,201911,BAILU,2019-08-19 12:00:00,2019-08-21 06:00:00,2019-08-21 12:00:00,2019-08-25 18:00:00,2019-08-26 00:00:00,2019-08-26 06:00:00
2019,201912,PODUL,2019-08-24 06:00:00,2019-08-28 00:00:00,2019-08-28 06:00:00,2019-08-30 00:00:00,2019-08-30 06:00:00,2019-08-31 00:00:00
2019,201913,LINGLING,2019-08-31 00:00:00,2019-09-02 00:00:00,2019-09-02 06:00:00,2019-09-08 00:00:00,2019-09-08 06:00:00,2019-09-12 00:00:00
2019,201914,KAJIKI,2019-08-30 00:00:00,2019-09-02 12:00:00,2019-09-02 18:00:00,2019-09-03 12:00:00,2019-09-03 18:00:00,2019-09-06 06:00:00
2019,201915,FAXAI,2019-09-02 00:00:00,2019-09-04 18:00:00,2019-09-05 00:00:00,2019-09-10 00:00:00,2019-09-10 06:00:00,2019-09-11 12:00:00
2019,201916,PEIPAH,2019-09-12 18:00:00,2019-09-15 00:00:00,2019-09-15 06:00:00,2019-09-16 12:00:00,2019-09-16 18:00:00,2019-09-17 00:00:00
2019,201917,TAPAH,2019-09-17 00:00:00,2019-09-19 00:00:00,2019-09-19 06:00:00,2019-09-23 00:00:00,2019-09-23 06:00:00,2019-09-23 12:00:00
2019,201918,MITAG,2019-09-24 12:00:00,2019-09-28 00:00:00,2019-09-28 06:00:00,2019-10-03 06:00:00,2019-10-03 12:00:00,2019-10-05 12:00:00
2019,201919,HAGIBIS,2019-10-04 18:00:00,2019-10-05 18:00:00,2019-10-06 00:00:00,2019-10-13 03:00:00,2019-10-13 06:00:00,2019-10-14 18:00:00
2019,201920,NEOGURI,2019-10-15 00:00:00,2019-10-17 00:00:00,2019-10-17 06:00:00,2019-10-21 12:00:00,2019-10-21 18:00:00,2019-10-22 00:00:00
2019,201921,BUALOI,2019-10-18 06:00:00,2019-10-19 06:00:00,2019-10-19 12:00:00,2019-10-25 12:00:00,2019-10-25 18:00:00,2019-10-26 00:00:00
2019,201922,MATMO,2019-10-28 18:00:00,2019-10-29 18:00:00,2019-10-30 00:00:00,2019-10-31 06:00:00,2019-10-31 12:00:00,2019-10-31 18:00:00
2019,201923,HALONG,2019-11-01 12:00:00,2019-11-02 12:00:00,2019-11-02 18:00:00,2019-11-09 00:00:00,2019-11-09 06:00:00,2019-11-10 06:00:00
2019,201924,NAKRI,2019-11-04 00:00:00,2019-11-05 18:00:00,2019-11-06 00:00:00,2019-11-11 00:00:00,2019-11-11 06:00:00,2019-11-11 06:00:00
2019,201925,FENGSHEN,2019-11-09 18:00:00,2019-11-12 00:00:00,2019-11-12 06:00:00,2019-11-17 12:00:00,2019-11-17 18:00:00,2019-11-18 00:00:00
2019,201926,KALMAEGI,2019-11-09 18:00:00,2019-11-14 12:00:00,2019-11-14 18:00:00,2019-11-20 00:00:00,2019-11-20 06:00:00,2019-11-22 00:00:00
2019,201927,FUNG-WONG,2019-11-17 12:00:00,2019-11-20 00:00:00,2019-11-20 06:00:00,2019-11-22 12:00:00,2019-11-22 18:00:00,2019-11-25 00:00:00
2019,201928,KAMMURI,2019-11-24 12:00:00,2019-11-26 00:00:00,2019-11-26 06:00:00,2019-12-05 18:00:00,2019-12-06 00:00:00,2019-12-06 00:00:00
2019,201929,PHANFONE,2019-12-19 12:00:00,2019-12-22 12:00:00,2019-12-22 18:00:00,2019-12-28 00:00:00,2019-12-28 06:00:00,2019-12-29 00:00:00
2020,202001,VONGFONG,2020-05-08 06:00:00,2020-05-12 12:00:00,2020-05-12 18:00:00,2020-05-16 12:00:00,2020-05-16 18:00:00,2020-05-18 06:00:00
2020,202002,NURI,2020-06-10 00:00:00,2020-06-12 12:00:00,2020-06-12 18:00:00,2020-06-14 00:00:00,2020-06-14 06:00:00,2020-06-14 06:00:00
2020,202003,SINLAKU,2020-07-31 00:00:00,2020-08-01 00:00:00,2020-08-01 06:00:00,2020-08-02 18:00:00,2020-08-03 00:00:00,2020-08-03 00:00:00
